g1_idx,g2_idx,same_graph,theta_diff,theta2,phi20,bc_single,bc_two,enhancement,g1_n_edges,g1_mean_degree,g1_max_degree,g1_var_degree,g1_mean_closeness,g1_mean_betweenness,g1_clustering,g1_diameter,g1_alg_conn,g2_n_edges,g2_mean_degree,g2_max_degree,g2_var_degree,g2_mean_closeness,g2_mean_betweenness,g2_clustering,g2_diameter,g2_alg_conn
0,80,0,0.0,-0.6666666666666669,-0.19914352065554083,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,5,1.5555555555555556,0.775132275132275,0.08333333333333333,0.6944444444444445,2,1.0000000000000004
0,81,0,0.0,-0.6666666666666669,-0.1999444135630907,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,4,1.2222222222222223,0.7430555555555557,0.09999999999999999,0.6666666666666666,3,0.913869802348506
0,82,0,0.0,-0.6666666666666669,-0.20675108490041172,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,5,1.5555555555555554,0.7797619047619048,0.08333333333333333,0.8333333333333334,2,2.0000000000000004
0,83,0,0.0,-0.6666666666666669,-0.20270930760450287,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,5,1.2222222222222225,0.7718253968253969,0.08333333333333333,0.8055555555555555,2,1.6972243622680068
0,84,0,0.0,-0.6666666666666669,-0.201588183911697,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,4,0.8888888888888888,0.7407407407407408,0.10000000000000002,0.7777777777777777,3,1.4384471871911704
0,85,0,0.0,-0.6666666666666669,-0.20275688923677915,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,5,0.888888888888889,0.7668650793650794,0.08333333333333333,0.6666666666666666,2,1.8299135133739677
0,86,0,0.0,-0.6666666666666669,-0.20364866185123906,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,5,0.888888888888889,0.7668650793650794,0.08333333333333333,0.8055555555555555,2,1.5188056959079854
0,87,0,0.0,-0.6666666666666669,-0.20554714407213495,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,4,0.5555555555555556,0.7589285714285715,0.08333333333333333,0.6666666666666666,2,1.6972243622680068
0,88,0,0.0,-0.6666666666666669,-0.20325985138980993,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,4,0.5555555555555555,0.7589285714285715,0.08333333333333333,0.5277777777777778,2,1.7856802566224659
0,89,0,0.0,-0.6666666666666669,-0.2046426010593596,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,4,0.5555555555555555,0.7589285714285715,0.08333333333333333,0.4444444444444444,2,2.0000000000000018
0,90,0,0.0,-0.6666666666666669,-0.20797396257119613,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,10,3.3333333333333335,5,0.5555555555555555,0.7619047619047619,0.08333333333333333,0.6388888888888888,2,2.3819660112501064
